sale_id,product_id,sale_date,quantity,region
8151,9,2024-09-23,1,South
8152,23,2024-03-20,3,North
8153,5,2024-11-26,3,South
8154,35,2024-02-22,1,South
8155,1,2024-09-18,2,South
8156,21,2024-08-30,1,East
8157,42,2024-12-12,1,North
8158,22,2024-07-30,1,South
8159,6,2024-05-13,2,West
8160,12,2024-06-15,3,East
8161,43,2024-08-30,1,North
8162,9,2024-01-11,3,West
8163,34,2024-07-16,3,North
8164,34,2024-10-24,4,South
8165,8,2024-10-25,3,South
8166,29,2024-07-04,2,West
8167,43,2024-07-18,2,West
8168,29,2024-06-01,1,West
8169,1,2024-07-05,1,East
8170,26,2024-02-08,2,East
8171,8,2024-12-03,1,North
8172,29,2024-03-07,1,East
8173,6,2024-05-17,1,East
8174,23,2024-07-27,1,South
8175,27,2024-02-20,2,North
8176,50,2024-08-08,3,East
8177,26,2024-09-28,3,West
8178,22,2024-07-12,3,South
8179,31,2024-06-23,2,North
8180,28,2024-06-13,3,North
8181,38,2024-08-25,1,East
8182,22,2024-08-03,4,West
8183,33,2024-07-08,1,East
8184,30,2024-05-05,2,North
8185,11,2024-04-25,3,East
8186,16,2024-03-25,1,South
8187,5,2024-05-29,1,West
8188,5,2024-01-21,1,West
8189,46,2024-01-27,1,East
8190,5,2024-05-14,1,North
8191,25,2024-05-25,2,West
8192,35,2024-09-10,1,South
8193,41,2024-05-24,3,South
8194,9,2024-01-16,3,South
8195,26,2024-11-19,3,West
8196,28,2024-09-27,2,East
8197,15,2024-09-08,1,East
8198,12,2024-10-04,2,East
8199,17,2024-12-25,3,North
8200,30,2024-09-10,2,North
8201,45,2024-05-11,2,North
8202,21,2024-10-13,1,South
8203,43,2024-12-28,2,West
8204,35,2024-08-31,4,West
8205,46,2024-09-16,2,East
8206,1,2024-01-15,2,East
8207,7,2024-01-31,1,South
8208,27,2024-07-06,1,South
8209,26,2024-09-30,1,East
8210,5,2024-05-24,3,West
8211,34,2024-10-08,2,West
8212,20,2024-04-16,1,West
8213,19,2024-02-19,1,North
8214,18,2024-01-24,1,South
8215,28,2024-08-07,1,North
8216,25,2024-06-25,1,South
8217,49,2024-08-15,1,South
8218,3,2024-04-07,3,East
8219,29,2024-06-18,1,West
8220,24,2024-09-16,2,West
8221,13,2024-11-10,1,North
8222,32,2024-10-26,3,North
8223,26,2024-06-29,1,North
8224,34,2024-12-26,4,South
8225,1,2024-03-18,4,West
8226,43,2024-06-21,3,East
8227,33,2024-08-02,4,North
8228,11,2024-10-03,2,North
8229,24,2024-07-18,2,South
8230,29,2024-11-12,3,South
8231,14,2024-10-03,1,West
8232,6,2024-03-20,1,East
8233,15,2024-03-21,1,West
8234,9,2024-05-03,1,North
8235,15,2024-06-03,1,North
8236,13,2024-03-28,1,West
8237,16,2024-04-15,1,West
8238,39,2024-01-16,1,North
8239,1,2024-08-08,2,West
8240,35,2024-02-26,2,East
8241,21,2024-01-27,3,South
8242,16,2024-03-05,2,North
8243,15,2024-04-05,1,East
8244,34,2024-03-30,5,East
8245,11,2024-06-22,2,North
8246,20,2024-09-18,1,South
8247,41,2024-04-28,2,South
8248,8,2024-11-09,2,West
8249,39,2024-03-03,1,West
8250,27,2024-12-21,1,West
8251,45,2024-10-12,1,East
8252,7,2024-06-14,2,East
8253,29,2024-05-11,1,East
8254,13,2024-07-23,2,North
8255,23,2024-08-26,2,East
8256,32,2024-03-19,2,East
8257,17,2024-04-25,1,East
8258,22,2024-06-19,2,East
8259,16,2024-06-02,1,West
8260,21,2024-03-09,2,East
8261,26,2024-02-16,2,South
8262,35,2024-10-13,2,North
8263,49,2024-11-16,4,North
8264,20,2024-01-21,1,West
8265,29,2024-10-27,1,North
8266,28,2024-07-24,1,East
8267,50,2024-02-04,3,West
8268,5,2024-12-30,3,West
8269,3,2024-08-10,4,South
8270,18,2024-06-29,1,West
8271,15,2024-08-22,1,East
8272,22,2024-01-29,4,West
8273,36,2024-03-02,1,East
8274,46,2024-04-09,3,South
8275,33,2024-06-15,1,West
8276,9,2024-01-01,1,West
8277,14,2024-09-26,1,South
8278,33,2024-11-26,1,East
8279,44,2024-02-17,1,South
8280,47,2024-03-03,2,East
8281,18,2024-12-02,1,South
8282,42,2024-06-07,1,South
8283,5,2024-08-06,2,East
8284,11,2024-12-17,1,South
8285,9,2024-08-09,1,South
8286,21,2024-03-23,1,West
8287,18,2024-10-22,4,North
8288,9,2024-05-15,1,West
8289,50,2024-10-07,2,South
8290,45,2024-01-31,1,East
8291,42,2024-01-31,4,North
8292,48,2024-06-18,2,South
8293,8,2024-01-28,1,North
8294,27,2024-08-14,5,North
8295,8,2024-08-06,1,East
8296,9,2024-07-09,1,West
8297,26,2024-01-12,1,East
8298,13,2024-08-19,1,West
8299,10,2024-11-06,2,North
8300,4,2024-12-15,2,North
8301,11,2024-07-25,5,West
8302,22,2024-02-06,2,East
8303,10,2024-05-30,1,West
8304,18,2024-05-13,3,West
8305,14,2024-07-04,1,West
8306,21,2024-11-16,1,South
8307,30,2024-03-09,1,East
8308,15,2024-08-17,1,West
8309,23,2024-09-14,1,West
8310,35,2024-03-13,2,West
8311,50,2024-07-09,3,North
8312,17,2024-01-23,1,East
8313,8,2024-10-24,4,North
8314,8,2024-05-07,1,North
8315,17,2024-06-27,1,West
8316,5,2024-10-10,1,South
8317,24,2024-06-25,1,North
8318,43,2024-03-31,1,South
8319,27,2024-10-20,2,North
8320,33,2024-03-26,1,East
8321,48,2024-09-05,3,South
8322,31,2024-11-30,3,East
8323,37,2024-04-20,3,East
8324,40,2024-12-18,1,North
8325,38,2024-05-24,1,South
8326,17,2024-02-06,1,North
8327,9,2024-04-13,1,East
8328,3,2024-11-09,1,East
8329,24,2024-07-25,1,South
8330,38,2024-01-19,2,South
8331,9,2024-06-18,1,North
8332,22,2024-08-21,1,West
8333,37,2024-12-06,3,West
8334,37,2024-10-14,1,East
8335,39,2024-09-01,4,East
8336,2,2024-07-22,2,South
8337,35,2024-09-29,2,West
8338,46,2024-01-01,2,West
8339,43,2024-03-01,2,East
8340,30,2024-05-16,2,North
8341,47,2024-11-20,2,West
8342,21,2024-11-15,1,North
8343,43,2024-10-20,1,East
8344,26,2024-06-03,1,West
8345,23,2024-05-09,1,South
8346,9,2024-11-07,1,North
8347,39,2024-02-21,3,North
8348,50,2024-01-22,2,East
8349,12,2024-05-24,2,North
8350,18,2024-01-01,1,North
8351,6,2024-08-25,1,East
8352,5,2024-11-17,1,South
8353,23,2024-07-04,1,West
8354,18,2024-02-26,1,South
8355,7,2024-11-20,1,West
8356,29,2024-08-19,1,West
8357,41,2024-02-16,1,South
8358,46,2024-02-27,1,East
8359,4,2024-03-08,1,North
8360,34,2024-08-11,1,East
8361,46,2024-09-15,2,North
8362,11,2024-08-13,1,South
8363,48,2024-12-04,1,East
8364,27,2024-08-11,1,East
8365,28,2024-06-08,1,East
8366,47,2024-06-09,2,South
8367,39,2024-09-29,1,North
8368,32,2024-05-28,3,South
8369,13,2024-04-07,1,West
8370,44,2024-07-10,1,South
8371,3,2024-10-15,3,West
8372,47,2024-11-06,2,East
8373,17,2024-02-04,1,North
8374,50,2024-10-30,2,North
8375,18,2024-09-23,3,West
8376,46,2024-03-10,2,North
8377,26,2024-03-23,3,North
8378,47,2024-04-17,1,East
8379,48,2024-01-12,1,West
8380,9,2024-11-08,1,East
8381,26,2024-10-10,3,South
8382,21,2024-01-25,1,South
8383,45,2024-03-17,2,West
8384,9,2024-12-08,1,North
8385,18,2024-08-26,1,West
8386,35,2024-03-15,2,South
8387,2,2024-07-21,1,South
8388,19,2024-05-03,1,North
8389,6,2024-05-18,1,West
8390,24,2024-07-17,1,East
8391,2,2024-12-08,1,West
8392,3,2024-02-04,2,South
8393,12,2024-05-19,3,East
8394,2,2024-12-07,2,East
8395,44,2024-05-26,1,North
8396,10,2024-08-07,1,North
8397,23,2024-09-25,3,South
8398,2,2024-12-05,1,North
8399,1,2024-09-10,2,West
8400,30,2024-05-02,3,East
8401,15,2024-05-27,1,South
8402,9,2024-11-29,1,West
8403,4,2024-12-14,1,North
8404,27,2024-07-03,1,East
8405,16,2024-04-19,1,North
8406,15,2024-11-25,2,South
8407,2,2024-12-08,1,North
8408,24,2024-03-27,2,North
8409,24,2024-12-08,2,West
8410,27,2024-01-04,1,West
8411,27,2024-01-06,2,East
8412,40,2024-06-08,1,North
8413,36,2024-04-30,1,North
8414,25,2024-01-01,1,East
8415,44,2024-07-01,2,North
8416,8,2024-05-04,1,West
8417,22,2024-06-08,2,North
8418,10,2024-02-05,1,West
8419,39,2024-09-26,4,West
8420,29,2024-07-28,1,East
8421,1,2024-12-12,3,East
8422,30,2024-08-06,3,West
8423,26,2024-04-24,2,West
8424,49,2024-10-18,1,West
8425,24,2024-08-22,1,North
8426,27,2024-10-13,2,North
8427,35,2024-05-26,1,North
8428,17,2024-12-18,1,East
8429,14,2024-03-02,1,East
8430,7,2024-11-12,2,West
8431,20,2024-01-19,2,West
8432,15,2024-10-13,2,North
8433,20,2024-01-01,3,South
8434,23,2024-07-03,2,North
8435,21,2024-05-04,4,North
8436,49,2024-07-13,1,West
8437,4,2024-05-04,5,South
8438,25,2024-11-03,1,South
8439,4,2024-01-13,3,North
8440,13,2024-09-25,1,North
8441,50,2024-03-03,2,West
8442,32,2024-09-03,1,West
8443,46,2024-02-16,1,North
8444,2,2024-12-02,1,North
8445,34,2024-01-02,1,North
8446,25,2024-06-30,1,North
8447,44,2024-03-10,1,East
8448,50,2024-05-22,1,South
8449,43,2024-10-20,1,West
8450,18,2024-04-03,2,West
8451,18,2024-11-15,2,West
8452,37,2024-04-04,3,North
8453,10,2024-12-11,1,East
8454,18,2024-04-28,2,North
8455,22,2024-06-23,2,West
8456,7,2024-03-11,1,West
8457,8,2024-02-04,1,West
8458,36,2024-04-30,2,South
8459,11,2024-08-13,2,North
8460,27,2024-07-27,2,West
8461,46,2024-10-05,1,North
8462,5,2024-05-11,1,East
8463,31,2024-11-02,1,North
8464,40,2024-12-31,1,North
8465,27,2024-06-13,3,West
8466,41,2024-08-21,4,East
8467,20,2024-09-02,3,West
8468,47,2024-04-15,1,West
8469,26,2024-07-17,3,East
8470,17,2024-09-22,1,North
8471,31,2024-02-16,1,West
8472,4,2024-12-05,4,South
8473,49,2024-10-16,2,West
8474,16,2024-01-25,3,North
8475,50,2024-05-15,2,South
8476,41,2024-02-29,1,East
8477,3,2024-01-13,2,South
8478,37,2024-04-26,2,North
8479,25,2024-06-05,1,North
8480,30,2024-08-08,1,North
8481,28,2024-10-20,1,North
8482,40,2024-06-30,1,North
8483,41,2024-06-27,2,South
8484,44,2024-04-23,4,South
8485,7,2024-09-07,4,South
8486,35,2024-12-18,4,South
8487,24,2024-07-06,2,South
8488,4,2024-11-24,2,East
8489,40,2024-11-09,1,West
8490,34,2024-10-18,3,South
8491,44,2024-08-28,2,North
8492,29,2024-07-28,1,North
8493,18,2024-04-30,1,South
8494,24,2024-09-18,2,South
8495,46,2024-02-03,2,West
8496,36,2024-06-10,1,North
8497,42,2024-07-26,3,North
8498,26,2024-08-29,2,East
8499,29,2024-12-26,1,East
8500,33,2024-02-29,1,North
8501,26,2024-08-13,1,North
8502,31,2024-08-10,1,North
8503,10,2024-09-20,1,South
8504,40,2024-08-11,1,North
8505,49,2024-04-27,1,East
8506,43,2024-06-24,1,East
8507,39,2024-03-26,2,North
8508,5,2024-03-09,2,South
8509,7,2024-03-15,1,North
8510,25,2024-03-31,2,West
8511,35,2024-10-12,1,North
8512,46,2024-07-16,1,North
8513,15,2024-02-28,2,West
8514,7,2024-09-18,1,North
8515,44,2024-11-27,1,North
8516,35,2024-05-23,1,West
8517,31,2024-08-15,1,North
8518,13,2024-01-20,4,South
8519,28,2024-02-25,1,North
8520,32,2024-10-31,4,West
8521,16,2024-07-28,1,West
8522,6,2024-10-22,1,West
8523,48,2024-03-16,5,South
8524,19,2024-05-18,1,North
8525,5,2024-11-21,1,West
8526,33,2024-05-16,1,West
8527,24,2024-02-01,1,North
8528,16,2024-07-09,2,West
8529,31,2024-01-07,1,West
8530,28,2024-06-02,1,West
8531,34,2024-10-18,3,South
8532,46,2024-04-24,4,West
8533,16,2024-03-12,5,North
8534,16,2024-05-11,2,North
8535,14,2024-02-21,1,North
8536,33,2024-08-22,2,North
8537,28,2024-01-27,2,South
8538,5,2024-07-23,1,West
8539,6,2024-01-07,1,South
8540,24,2024-05-24,1,South
8541,44,2024-10-10,1,South
8542,27,2024-06-14,2,South
8543,21,2024-07-12,1,East
8544,31,2024-01-31,3,North
8545,21,2024-05-07,1,South
8546,18,2024-02-26,2,East
8547,34,2024-04-18,1,South
8548,6,2024-05-30,4,East
8549,17,2024-04-18,1,West
8550,1,2024-01-26,2,West
8551,8,2024-03-06,5,South
8552,44,2024-06-02,1,East
8553,47,2024-06-20,1,South
8554,19,2024-02-02,1,North
8555,28,2024-05-08,1,North
8556,41,2024-02-16,2,North
8557,42,2024-12-10,2,North
8558,31,2024-08-04,1,South
8559,6,2024-11-14,2,South
8560,21,2024-11-19,2,South
8561,9,2024-11-24,2,West
8562,9,2024-06-24,3,East
8563,27,2024-08-17,2,South
8564,13,2024-01-10,3,South
8565,45,2024-12-04,1,West
8566,35,2024-06-20,1,South
8567,34,2024-05-07,1,East
8568,19,2024-05-17,1,East
8569,22,2024-03-16,2,South
8570,43,2024-12-01,1,West
8571,22,2024-03-31,3,North
8572,26,2024-08-17,3,East
8573,20,2024-08-01,3,North
8574,24,2024-10-16,1,South
8575,3,2024-05-22,1,West
8576,18,2024-04-27,1,East
8577,43,2024-09-01,1,North
8578,3,2024-08-24,2,East
8579,31,2024-03-25,2,East
8580,36,2024-08-19,1,North
8581,44,2024-05-01,1,South
8582,44,2024-05-07,2,East
8583,49,2024-07-23,2,South
8584,1,2024-11-03,2,East
8585,33,2024-11-14,1,East
8586,1,2024-12-22,1,North
8587,1,2024-12-23,3,West
8588,42,2024-02-24,2,East
8589,42,2024-07-30,1,East
8590,8,2024-12-04,1,North
8591,33,2024-05-07,1,East
8592,22,2024-09-21,1,North
8593,11,2024-04-10,1,North
8594,9,2024-05-24,1,North
8595,50,2024-04-01,1,East
8596,9,2024-12-30,2,East
8597,2,2024-12-13,3,South
8598,6,2024-11-02,1,East
8599,9,2024-11-23,1,South
8600,47,2024-01-01,4,North
8601,25,2024-07-06,3,West
8602,50,2024-12-15,2,North
8603,28,2024-09-27,4,South
8604,45,2024-12-01,2,East
8605,26,2024-10-20,1,East
8606,13,2024-04-28,2,West
8607,23,2024-05-04,2,East
8608,8,2024-08-20,1,North
8609,19,2024-08-09,2,South
8610,41,2024-09-05,3,South
8611,43,2024-06-23,1,South
8612,29,2024-05-08,2,South
8613,26,2024-01-02,2,West
8614,24,2024-09-29,3,West
8615,12,2024-01-17,1,South
8616,24,2024-03-29,3,North
8617,19,2024-01-06,4,West
8618,45,2024-01-17,1,South
8619,10,2024-11-09,3,North
8620,12,2024-08-22,2,South
8621,4,2024-05-04,3,East
8622,27,2024-02-20,3,East
8623,39,2024-03-18,3,East
8624,23,2024-10-29,1,South
8625,3,2024-06-07,1,North
8626,24,2024-08-30,2,East
8627,2,2024-06-13,2,North
8628,9,2024-11-28,2,North
8629,27,2024-01-15,1,West
8630,44,2024-03-19,1,West
8631,19,2024-04-20,1,South
8632,31,2024-11-08,3,West
8633,36,2024-02-12,2,South
8634,9,2024-09-01,2,North
8635,1,2024-10-26,1,South
8636,22,2024-07-14,1,West
8637,13,2024-03-22,2,West
8638,37,2024-05-25,1,South
8639,16,2024-08-23,4,West
8640,30,2024-01-19,1,West
8641,37,2024-01-23,1,North
8642,16,2024-03-19,3,East
8643,7,2024-02-25,1,West
8644,17,2024-09-12,3,West
8645,26,2024-10-20,4,West
8646,5,2024-11-14,2,South
8647,48,2024-11-26,1,East
8648,10,2024-11-08,1,East
8649,37,2024-07-02,1,North
8650,10,2024-12-23,2,East
8651,37,2024-11-03,1,North
8652,12,2024-12-19,1,West
8653,43,2024-05-29,1,South
8654,48,2024-01-19,2,South
8655,15,2024-10-24,1,South
8656,21,2024-08-29,2,North
8657,26,2024-12-18,1,East
8658,13,2024-09-13,5,South
8659,35,2024-01-10,1,East
8660,15,2024-06-20,1,West
8661,44,2024-02-07,1,North
8662,36,2024-08-19,3,North
8663,21,2024-04-06,1,West
8664,15,2024-01-24,1,West
8665,39,2024-02-20,1,West
8666,30,2024-02-03,1,North
8667,10,2024-09-13,2,North
8668,47,2024-01-01,1,North
8669,38,2024-07-18,4,East
8670,23,2024-02-10,1,North
8671,30,2024-01-29,1,West
8672,6,2024-02-20,1,West
8673,8,2024-10-27,1,South
8674,19,2024-11-14,2,South
8675,10,2024-07-16,1,South
8676,11,2024-07-03,2,East
8677,31,2024-10-11,1,East
8678,24,2024-05-12,1,North
8679,25,2024-04-05,1,West
8680,3,2024-09-25,3,West
8681,29,2024-08-10,2,West
8682,37,2024-07-25,1,East
8683,40,2024-04-15,2,East
8684,48,2024-02-28,1,East
8685,48,2024-11-11,5,South
8686,1,2024-12-13,2,North
8687,30,2024-03-05,3,South
8688,7,2024-04-28,5,South
8689,18,2024-06-25,3,West
8690,34,2024-04-13,3,South
8691,15,2024-02-27,2,North
8692,49,2024-11-09,2,East
8693,21,2024-06-11,1,South
8694,1,2024-11-09,1,West
8695,30,2024-12-25,1,North
8696,18,2024-12-30,3,North
8697,9,2024-02-25,4,West
8698,13,2024-05-26,1,South
8699,25,2024-07-07,1,East
8700,45,2024-12-27,1,North
8701,14,2024-03-13,4,South
8702,34,2024-11-06,3,North
8703,44,2024-08-05,3,East
8704,41,2024-01-02,1,West
8705,8,2024-11-16,1,North
8706,28,2024-02-14,1,North
8707,6,2024-09-10,1,North
8708,23,2024-06-15,2,East
8709,11,2024-06-17,1,South
8710,49,2024-10-24,2,West
8711,25,2024-04-26,1,East
8712,24,2024-07-31,1,East
8713,7,2024-11-14,4,West
8714,35,2024-05-24,4,North
8715,42,2024-10-02,2,South
8716,45,2024-10-22,1,West
8717,26,2024-02-14,3,North
8718,25,2024-09-15,2,East
8719,26,2024-02-16,1,South
8720,12,2024-01-26,2,West
8721,7,2024-04-11,1,North
8722,46,2024-07-28,1,West
8723,50,2024-08-22,1,East
8724,16,2024-09-01,1,South
8725,16,2024-02-16,3,West
8726,28,2024-10-02,1,North
8727,22,2024-11-29,1,South
8728,49,2024-10-01,1,West
8729,4,2024-11-02,1,West
8730,43,2024-01-30,2,East
8731,27,2024-06-10,1,North
8732,3,2024-03-09,3,East
8733,28,2024-09-23,4,South
8734,4,2024-11-17,1,East
8735,1,2024-08-25,1,South
8736,9,2024-12-22,1,South
8737,36,2024-05-30,1,West
8738,20,2024-05-27,2,North
8739,19,2024-02-07,1,North
8740,32,2024-12-08,2,East
8741,23,2024-07-07,1,North
8742,46,2024-12-28,1,West
8743,36,2024-02-18,2,South
8744,41,2024-04-27,1,East
8745,3,2024-02-02,1,West
8746,24,2024-10-30,1,West
8747,21,2024-05-28,4,West
8748,6,2024-12-14,1,North
8749,33,2024-03-06,1,West
8750,18,2024-04-23,1,North
8751,41,2024-06-06,1,South
8752,7,2024-11-02,2,East
8753,17,2024-04-20,1,North
8754,17,2024-07-08,2,North
8755,33,2024-10-31,2,North
8756,46,2024-01-06,1,East
8757,14,2024-06-05,2,West
8758,28,2024-07-28,2,South
8759,27,2024-07-14,1,West
8760,19,2024-02-19,1,South
8761,48,2024-02-29,2,South
8762,23,2024-10-03,1,North
8763,22,2024-05-06,2,West
8764,45,2024-04-13,1,West
8765,14,2024-07-05,1,South
8766,14,2024-07-22,1,South
8767,30,2024-12-05,1,South
8768,12,2024-07-14,2,North
8769,39,2024-11-15,1,North
8770,31,2024-10-18,3,East
8771,46,2024-03-11,2,West
8772,31,2024-10-21,1,East
8773,27,2024-07-30,2,South
8774,36,2024-03-11,2,South
8775,26,2024-08-07,2,West
8776,4,2024-09-21,3,East
8777,26,2024-01-09,2,South
8778,47,2024-06-19,1,North
8779,45,2024-08-16,1,North
8780,28,2024-10-17,2,East
8781,1,2024-12-04,4,West
8782,40,2024-01-25,1,East
8783,10,2024-02-09,1,South
8784,48,2024-10-04,5,West
8785,46,2024-03-17,1,North
8786,48,2024-10-08,1,East
8787,7,2024-02-08,1,West
8788,48,2024-09-06,3,West
8789,41,2024-01-31,2,South
8790,29,2024-02-06,1,West
8791,46,2024-07-06,1,East
8792,25,2024-07-25,1,North
8793,10,2024-10-01,2,North
8794,35,2024-10-10,1,West
8795,12,2024-12-13,2,North
8796,46,2024-09-02,1,South
8797,10,2024-04-14,3,East
8798,34,2024-03-30,1,North
8799,9,2024-06-16,2,North
8800,25,2024-04-20,1,East
8801,29,2024-10-31,1,West
8802,24,2024-05-27,3,West
8803,20,2024-01-16,1,South
8804,13,2024-01-21,1,East
8805,30,2024-01-04,3,North
8806,25,2024-05-30,3,West
8807,18,2024-06-21,3,South
8808,28,2024-06-16,1,North
8809,24,2024-01-25,2,North
8810,25,2024-08-07,2,East
8811,15,2024-08-01,1,North
8812,17,2024-12-04,5,North
8813,27,2024-06-15,2,East
8814,41,2024-12-15,3,North
8815,29,2024-07-29,3,East
8816,26,2024-06-22,1,East
8817,32,2024-12-19,2,East
8818,44,2024-11-16,2,East
8819,21,2024-06-24,2,South
8820,25,2024-07-07,3,North
8821,38,2024-10-21,1,East
8822,33,2024-09-25,4,South
8823,24,2024-01-26,1,North
8824,37,2024-04-07,2,West
8825,10,2024-06-19,5,East
8826,24,2024-02-22,1,South
8827,28,2024-01-21,1,East
8828,5,2024-05-20,1,North
8829,15,2024-02-23,4,West
8830,10,2024-03-04,1,North
8831,44,2024-03-21,3,North
8832,46,2024-04-02,1,North
8833,9,2024-07-04,1,North
8834,20,2024-05-07,3,South
8835,2,2024-04-21,1,East
8836,32,2024-06-27,1,North
8837,43,2024-02-16,1,North
8838,48,2024-05-17,1,South
8839,26,2024-09-08,1,North
8840,4,2024-06-06,1,South
8841,25,2024-10-02,1,South
8842,19,2024-05-19,2,West
8843,50,2024-03-09,1,North
8844,26,2024-12-20,1,North
8845,9,2024-03-09,1,East
8846,37,2024-07-27,1,West
8847,23,2024-08-29,2,South
8848,8,2024-01-17,3,South
8849,46,2024-07-19,1,East
8850,26,2024-08-25,1,North
8851,37,2024-07-18,1,West
8852,23,2024-09-06,1,West
8853,28,2024-02-21,1,North
8854,39,2024-12-04,2,North
8855,8,2024-01-04,2,South
8856,33,2024-10-02,1,West
8857,4,2024-01-17,1,West
8858,35,2024-11-11,3,West
8859,29,2024-07-25,1,South
8860,23,2024-01-08,5,South
8861,44,2024-02-16,1,South
8862,2,2024-12-28,3,South
8863,23,2024-09-17,1,South
8864,46,2024-07-13,1,West
8865,1,2024-10-02,1,West
8866,30,2024-08-29,3,South
8867,28,2024-08-14,4,South
8868,44,2024-05-23,3,South
8869,43,2024-11-28,2,South
8870,5,2024-12-22,1,East
8871,13,2024-12-11,1,North
8872,25,2024-02-03,3,South
8873,36,2024-06-19,1,North
8874,12,2024-02-06,1,West
8875,44,2024-10-14,1,North
8876,28,2024-07-08,1,East
8877,5,2024-10-17,1,South
8878,29,2024-07-29,2,North
8879,29,2024-08-28,1,North
8880,45,2024-02-08,1,West
8881,10,2024-08-04,1,West
8882,10,2024-05-27,1,East
8883,13,2024-12-26,1,East
8884,4,2024-01-05,1,West
8885,39,2024-11-02,1,South
8886,29,2024-08-23,5,East
8887,24,2024-04-18,3,South
8888,7,2024-09-19,3,North
8889,3,2024-09-13,1,North
8890,39,2024-08-19,1,West
8891,44,2024-01-23,3,West
8892,6,2024-11-30,1,West
8893,20,2024-05-13,1,East
8894,2,2024-08-29,1,East
8895,47,2024-05-07,2,West
8896,44,2024-01-04,2,East
8897,26,2024-08-30,1,North
8898,44,2024-07-25,2,East
8899,5,2024-05-21,4,East
8900,19,2024-02-16,1,South
8901,46,2024-03-04,3,East
8902,41,2024-06-26,3,North
8903,38,2024-01-23,1,East
8904,9,2024-09-22,5,East
8905,42,2024-05-07,2,South
8906,2,2024-07-31,1,East
8907,19,2024-08-31,1,West
8908,20,2024-05-03,1,North
8909,9,2024-02-01,2,West
8910,11,2024-02-26,2,South
8911,14,2024-11-03,2,East
8912,47,2024-04-13,2,East
8913,21,2024-10-10,1,South
8914,40,2024-03-04,1,South
8915,48,2024-05-22,4,East
8916,15,2024-10-11,3,East
8917,23,2024-03-07,4,South
8918,41,2024-11-22,1,South
8919,43,2024-01-17,2,East
8920,48,2024-04-05,1,South
8921,11,2024-03-23,3,West
8922,15,2024-11-21,3,North
8923,6,2024-05-11,3,South
8924,49,2024-04-09,3,North
8925,34,2024-01-25,1,West
8926,3,2024-12-03,3,North
8927,41,2024-05-23,2,South
8928,16,2024-05-11,1,West
8929,22,2024-12-30,2,North
8930,9,2024-10-17,2,South
8931,20,2024-08-29,3,East
8932,16,2024-06-12,2,South
8933,36,2024-08-14,1,South
8934,38,2024-03-25,3,East
8935,4,2024-02-23,1,North
8936,19,2024-01-10,1,South
8937,18,2024-04-02,1,South
8938,42,2024-02-19,3,North
8939,47,2024-05-31,1,North
8940,37,2024-02-20,1,South
8941,4,2024-03-22,2,East
8942,3,2024-11-28,1,South
8943,9,2024-07-25,1,South
8944,30,2024-08-05,2,East
8945,14,2024-01-05,4,East
8946,39,2024-05-25,4,East
8947,5,2024-11-23,1,South
8948,13,2024-06-14,1,West
8949,19,2024-04-03,3,North
8950,25,2024-06-05,3,East
8951,15,2024-08-20,3,North
8952,3,2024-10-01,1,North
8953,48,2024-12-08,1,North
8954,40,2024-06-02,1,West
8955,8,2024-10-16,2,East
8956,10,2024-12-28,4,North
8957,45,2024-12-30,1,West
8958,8,2024-09-05,1,West
8959,24,2024-10-25,2,South
8960,50,2024-05-30,2,East
8961,7,2024-11-12,1,East
8962,6,2024-12-30,1,North
8963,10,2024-11-09,3,East
8964,26,2024-04-19,4,South
8965,49,2024-09-23,1,East
8966,25,2024-02-03,2,East
8967,6,2024-08-25,1,South
8968,21,2024-11-02,3,South
8969,24,2024-02-02,1,West
8970,6,2024-03-02,5,East
8971,7,2024-10-13,2,North
8972,28,2024-03-25,2,South
8973,32,2024-08-29,2,South
8974,50,2024-05-11,1,South
8975,30,2024-07-14,2,South
8976,2,2024-11-20,1,North
8977,11,2024-01-26,1,West
8978,21,2024-04-20,1,North
8979,27,2024-07-16,2,North
8980,32,2024-08-22,1,West
8981,7,2024-10-10,3,North
8982,44,2024-04-02,2,South
8983,46,2024-06-10,2,East
8984,9,2024-11-18,3,South
8985,11,2024-08-26,1,West
8986,13,2024-07-15,5,South
8987,1,2024-04-27,1,North
8988,34,2024-07-28,2,West
8989,22,2024-08-12,1,South
8990,48,2024-04-14,2,East
8991,3,2024-01-09,4,West
8992,23,2024-11-16,5,West
8993,22,2024-06-27,1,South
8994,26,2024-04-27,2,South
8995,17,2024-07-23,1,West
8996,3,2024-12-23,2,South
8997,5,2024-05-16,2,East
8998,14,2024-12-28,1,West
8999,34,2024-01-26,1,East
9000,21,2024-04-25,1,South
9001,44,2024-01-25,3,North
9002,33,2024-10-03,1,East
9003,32,2024-05-07,1,West
9004,34,2024-03-10,1,North
9005,20,2024-01-24,3,South
9006,24,2024-02-22,1,North
9007,9,2024-05-21,2,South
9008,7,2024-08-14,1,South
9009,22,2024-10-15,4,East
9010,36,2024-11-16,1,West
9011,50,2024-01-27,2,East
9012,29,2024-07-28,1,West
9013,11,2024-06-27,1,South
9014,20,2024-09-21,1,South
9015,14,2024-03-18,1,North
9016,23,2024-08-03,3,East
9017,15,2024-10-07,1,West
9018,45,2024-07-18,1,North
9019,38,2024-10-23,1,South
9020,8,2024-09-01,1,South
9021,13,2024-10-17,3,South
9022,5,2024-12-22,1,South
9023,26,2024-06-18,1,South
